CustomerKey,Recency,Frequency,Monetary,R,F,M,RFM_Score,segment,Response
10599,356,2,39.980000000000004,3,1,1,311,New Customers,1
10600,352,2,123.97999999999999,3,1,2,312,New Customers,1
10601,400,1,2049.0981999999999,3,1,2,312,New Customers,1
10602,252,3,2992.3299999999999,3,2,3,323,Potential Loyal Customers,1
10603,154,3,32.270000000000003,2,2,1,221,New Customers,1
10604,56,1,4.9900000000000002,1,1,1,111,Lost Customers,1
10605,227,2,29.479999999999997,2,1,1,211,New Customers,1
10606,207,2,3302.0524999999998,2,1,3,213,New Customers,1
10607,324,2,28.979999999999997,3,1,1,311,New Customers,1
10608,174,3,37.269999999999996,2,2,1,221,New Customers,1
10609,315,2,54.980000000000004,3,1,1,311,New Customers,1
10610,182,2,13.98,2,1,1,211,New Customers,1
10611,9,3,38.880000000000003,1,2,1,121,Lost Customers,1
10612,60,2,7.2800000000000002,1,1,1,111,Lost Customers,1
10613,104,5,3250.1100000000001,1,3,3,133,Almost Lost Customers,1
10614,24,6,106.93000000000001,1,3,2,132,Almost Lost Customers,1
10615,96,3,31.27,1,2,1,121,Lost Customers,1
10616,176,4,2433.04,2,2,3,223,Potential Loyal Customers,1
10617,193,3,49.969999999999999,2,2,1,221,New Customers,1
10618,253,6,108.85000000000001,3,3,2,332,Potential Loyal Customers,1
10619,314,3,553.97000000000003,3,2,2,322,Potential Loyal Customers,1
10620,63,2,38.980000000000004,1,1,1,111,Lost Customers,1
10621,122,3,92.969999999999999,2,2,2,222,Potential Loyal Customers,1
10622,298,5,1902.8975,3,3,2,332,Potential Loyal Customers,1
10623,114,7,210.54000000000002,2,3,2,232,Loyal Customers,1
10624,49,2,27.279999999999998,1,1,1,111,Lost Customers,1
10625,187,7,4935.3595999999998,2,3,3,233,Potential Loyal Customers,1
10626,308,2,38.979999999999997,3,1,1,311,New Customers,1
10627,83,3,2405.4699999999998,1,2,3,123,Almost Lost Customers,1
10628,75,4,77.27000000000001,1,2,2,122,Almost Lost Customers,1
10629,245,2,56.969999999999999,3,1,1,311,New Customers,1
10630,179,3,2404.9699999999998,2,2,3,223,Potential Loyal Customers,1
10631,114,2,32.280000000000001,2,1,1,211,New Customers,1
10632,242,5,6044.5900000000001,3,3,3,333,Best Customers,1
10633,53,5,155.94,1,3,2,132,Almost Lost Customers,1
10634,216,6,2890.4081999999999,2,3,3,233,Potential Loyal Customers,1
10635,110,4,4384.0681999999997,2,2,3,223,Potential Loyal Customers,1
10636,225,3,68.969999999999999,2,2,1,221,New Customers,1
10637,32,5,5896.1899999999996,1,3,3,133,Almost Lost Customers,1
10638,140,2,7.2800000000000002,2,1,1,211,New Customers,1
10639,72,3,4370.6099999999997,1,2,3,123,Almost Lost Customers,1
10640,188,3,5819.0500000000002,2,2,3,223,Potential Loyal Customers,1
10641,327,3,91.969999999999999,3,2,2,322,Potential Loyal Customers,1
10642,258,3,69.969999999999999,3,2,1,321,New Customers,1
10643,352,3,23.969999999999999,3,2,1,321,New Customers,1
10644,66,2,67.489999999999995,1,1,1,111,Lost Customers,1
10645,247,4,4516.5324999999993,3,2,3,323,Potential Loyal Customers,1
10646,44,4,1336.96,1,2,2,122,Almost Lost Customers,1
10647,127,2,29.979999999999997,2,1,1,211,New Customers,1
10648,58,10,5830.6796000000004,1,3,3,133,Almost Lost Customers,1
10649,309,2,548.98000000000002,3,1,2,312,New Customers,1
10650,61,2,37.590000000000003,1,1,1,111,Lost Customers,1
10651,195,2,14.98,2,1,1,211,New Customers,1
10652,315,3,67.930000000000007,3,2,1,321,New Customers,1
10653,214,2,29.93,2,1,1,211,New Customers,1
10654,136,5,2951.5581999999999,2,3,3,233,Potential Loyal Customers,1
10655,300,3,89.969999999999999,3,2,2,322,Potential Loyal Customers,1
10656,43,3,846.46000000000004,1,2,2,122,Almost Lost Customers,1
10657,119,3,69.969999999999999,2,2,1,221,New Customers,1
10658,77,2,603.49000000000001,1,1,2,112,Lost Customers,1
10659,368,3,4181.7600000000002,3,2,3,323,Potential Loyal Customers,1
10660,75,3,49.969999999999999,1,2,1,121,Lost Customers,1
10661,261,2,574.98000000000002,3,1,2,312,New Customers,1
10662,17,2,7.2800000000000002,1,1,1,111,Lost Customers,1
10663,329,3,69.969999999999999,3,2,1,321,New Customers,1
10664,162,1,21.98,2,1,1,211,New Customers,1
10665,169,4,71.950000000000003,2,2,1,221,New Customers,1
10666,119,3,4379.0781999999999,2,2,3,223,Potential Loyal Customers,1
10667,117,4,73.960000000000008,2,2,2,222,Potential Loyal Customers,1
10668,58,12,215.28999999999999,1,3,2,132,Almost Lost Customers,1
10669,205,2,78.97999999999999,2,1,2,212,New Customers,1
10670,178,1,21.489999999999998,2,1,1,211,New Customers,1
10671,361,3,69.969999999999999,3,2,1,321,New Customers,1
10672,59,4,115.95000000000002,1,2,2,122,Almost Lost Customers,1
10673,290,5,642.90999999999997,3,3,2,332,Potential Loyal Customers,1
10674,126,4,82.930000000000007,2,2,2,222,Potential Loyal Customers,1
10675,252,3,3262.8299999999999,3,2,3,323,Potential Loyal Customers,1
10676,297,5,6093.1999999999998,3,3,3,333,Best Customers,1
10677,158,3,3150.3981999999996,2,2,3,223,Potential Loyal Customers,1
10678,89,3,1205.47,1,2,2,122,Almost Lost Customers,1
10679,362,2,71.969999999999999,3,1,1,311,New Customers,1
10680,68,3,2351.9599999999996,1,2,3,123,Almost Lost Customers,1
10681,68,3,3001.0425,1,2,3,123,Almost Lost Customers,1
10682,98,2,29.479999999999997,1,1,1,111,Lost Customers,1
10683,201,2,1170.48,2,1,2,212,New Customers,1
10684,136,1,32.600000000000001,2,1,1,211,New Customers,1
10685,209,3,37.269999999999996,2,2,1,221,New Customers,1
10686,114,4,2394.9699999999998,2,2,3,223,Potential Loyal Customers,1
10687,122,10,9421.9125000000004,2,3,3,233,Potential Loyal Customers,1
10688,165,5,5647.9181999999992,2,3,3,233,Potential Loyal Customers,1
10689,323,2,30.969999999999999,3,1,1,311,New Customers,1
10690,327,1,53.990000000000002,3,1,1,311,New Customers,1
10691,19,3,68.969999999999999,1,2,1,121,Lost Customers,1
10692,144,5,73.25,2,3,2,232,Loyal Customers,1
10693,135,2,561.48000000000002,2,1,2,212,New Customers,1
10694,283,9,6886.5981999999995,3,3,3,333,Best Customers,1
10695,238,6,83.439999999999998,3,3,2,332,Potential Loyal Customers,1
10696,323,4,3809.5681999999997,3,2,3,323,Potential Loyal Customers,1
10697,130,5,2771.5225,2,3,3,233,Potential Loyal Customers,1
10698,245,2,54.980000000000004,3,1,1,311,New Customers,1
10699,47,3,81.960000000000008,1,2,2,122,Almost Lost Customers,1
10700,161,2,39.980000000000004,2,1,1,211,New Customers,1
10701,275,2,4143.2600000000002,3,1,3,313,Big Spenders,0
10702,165,2,3882.5524999999998,2,1,3,213,New Customers,1
10703,176,5,89.240000000000009,2,3,2,232,Loyal Customers,1
10704,4,2,24.27,1,1,1,111,Lost Customers,1
10705,77,8,63.519999999999996,1,3,1,131,Lost Customers,1
10706,9,5,84.739999999999995,1,3,2,132,Almost Lost Customers,1
10707,241,4,4334.6000000000004,3,2,3,323,Potential Loyal Customers,1
10708,178,3,31.27,2,2,1,221,New Customers,1
10709,181,2,39.980000000000004,2,1,1,211,New Customers,1
10710,122,6,114.55,2,3,2,232,Loyal Customers,1
10711,234,1,742.35000000000002,3,1,2,312,New Customers,1
10712,46,5,6026.3100000000004,1,3,3,133,Almost Lost Customers,1
10713,128,5,4343.5900000000001,2,3,3,233,Potential Loyal Customers,1
10714,154,4,778.62,2,2,2,222,Potential Loyal Customers,1
10715,160,3,27.77,2,2,1,221,New Customers,1
10716,332,2,2419.0599999999999,3,1,3,313,Big Spenders,0
10717,172,3,5908.25,2,2,3,223,Potential Loyal Customers,1
10718,11,4,121.57000000000001,1,2,2,122,Almost Lost Customers,1
10719,285,3,93.969999999999999,3,2,2,322,Potential Loyal Customers,1
10720,51,4,1158.96,1,2,2,122,Almost Lost Customers,1
10721,250,2,2393.0599999999999,3,1,3,313,Big Spenders,0
10722,347,2,25.479999999999997,3,1,1,311,New Customers,1
10723,189,2,1735.98,2,1,2,212,New Customers,1
10724,162,4,81.260000000000005,2,2,2,222,Potential Loyal Customers,1
10725,158,1,4.9900000000000002,2,1,1,211,New Customers,1
10726,146,2,2983.3400000000001,2,1,3,213,New Customers,1
10727,91,3,4490.4796000000006,1,2,3,123,Almost Lost Customers,1
10728,49,6,3291.7999999999997,1,3,3,133,Almost Lost Customers,1
10729,279,2,12.98,3,1,1,311,New Customers,1
10730,334,2,5279.2600000000002,3,1,3,313,Big Spenders,0
10731,270,3,2469.0500000000002,3,2,3,323,Potential Loyal Customers,1
10732,11,3,72.930000000000007,1,2,2,122,Almost Lost Customers,1
10733,90,4,4429.5681999999997,1,2,3,123,Almost Lost Customers,1
10734,326,5,6070.5900000000001,3,3,3,333,Best Customers,1
10735,235,10,5148.3095999999996,3,3,3,333,Best Customers,1
10736,165,6,8394.2899999999991,2,3,3,233,Potential Loyal Customers,1
10737,44,17,11248.458200000001,1,3,3,133,Almost Lost Customers,1
10738,266,2,6021.6199999999999,3,1,3,313,Big Spenders,0
10739,358,3,68.969999999999999,3,2,1,321,New Customers,1
10740,144,3,42.969999999999999,2,2,1,221,New Customers,1
10741,220,3,22.93,2,2,1,221,New Customers,1
10742,318,4,83.969999999999999,3,2,2,322,Potential Loyal Customers,1
10743,382,4,4260.2399999999998,3,2,3,323,Potential Loyal Customers,1
10744,106,2,78.97999999999999,1,1,2,112,Lost Customers,1
10745,312,2,119.97999999999999,3,1,2,312,New Customers,1
10746,125,1,4.9900000000000002,2,1,1,211,New Customers,1
10747,210,5,3345.3974999999996,2,3,3,233,Potential Loyal Customers,1
10748,937,1,3578.27,3,1,3,313,Big Spenders,0
10749,62,3,1622.47,1,2,2,122,Almost Lost Customers,1
10750,184,4,3360.4174999999996,2,2,3,223,Potential Loyal Customers,1
10751,65,2,1155.48,1,1,2,112,Lost Customers,1
10752,173,2,777.34000000000003,2,1,2,212,New Customers,1
10753,91,2,27.279999999999998,1,1,1,111,Lost Customers,1
10754,11,4,77.27000000000001,1,2,2,122,Almost Lost Customers,1
10755,43,3,91.579999999999998,1,2,2,122,Almost Lost Customers,1
10756,332,3,126.28,3,2,2,322,Potential Loyal Customers,1
10757,124,3,599.47000000000003,2,2,2,222,Potential Loyal Customers,1
10758,148,3,4733.75,2,2,3,223,Potential Loyal Customers,1
10759,181,3,42.969999999999999,2,2,1,221,New Customers,1
10760,134,3,2743.0425,2,2,3,223,Potential Loyal Customers,1
10761,82,2,2341.9699999999998,1,1,3,113,Lost Customers,1
10762,149,5,6772.1381999999994,2,3,3,233,Potential Loyal Customers,1
10763,89,3,150.97,1,2,2,122,Almost Lost Customers,1
10764,36,7,6871.7395999999999,1,3,3,133,Almost Lost Customers,1
10765,33,3,3219.5781999999999,1,2,3,123,Almost Lost Customers,1
10766,323,2,1155.48,3,1,2,312,New Customers,1
10767,324,3,5933.25,3,2,3,323,Potential Loyal Customers,1
10768,149,3,88.97999999999999,2,2,2,222,Potential Loyal Customers,1
10769,194,3,68.969999999999999,2,2,1,221,New Customers,1
10770,358,2,39.990000000000002,3,1,1,311,New Customers,1
10771,361,5,5915.54,3,3,3,333,Best Customers,1
10772,119,3,68.969999999999999,2,2,1,221,New Customers,1
10773,276,2,548.98000000000002,3,1,2,312,New Customers,1
10774,306,2,13.98,3,1,1,311,New Customers,1
10775,151,2,58.980000000000004,2,1,1,211,New Customers,1
10776,155,3,5794.0500000000002,2,2,3,223,Potential Loyal Customers,1
10777,319,3,49.969999999999999,3,2,1,321,New Customers,1
10778,192,1,69.989999999999995,2,1,1,211,New Customers,1
10779,34,8,6736.5599999999995,1,3,3,133,Almost Lost Customers,1
10780,327,1,4.9900000000000002,3,1,1,311,New Customers,1
10781,103,3,1149.47,1,2,2,122,Almost Lost Customers,1
10782,42,3,1763.97,1,2,2,122,Almost Lost Customers,1
10783,53,5,87.960000000000008,1,3,2,132,Almost Lost Customers,1
10784,281,2,32.280000000000001,3,1,1,311,New Customers,1
10785,177,1,4.9900000000000002,2,1,1,211,New Customers,1
10786,133,6,6498.7199999999993,2,3,3,233,Potential Loyal Customers,1
10787,305,4,2543.4400000000001,3,2,3,323,Potential Loyal Customers,1
10788,53,9,8941.2800000000007,1,3,3,133,Almost Lost Customers,1
10789,246,4,51.270000000000003,3,2,1,321,New Customers,1
10790,316,3,42.280000000000001,3,2,1,321,New Customers,1
10791,126,2,64.980000000000004,2,1,1,211,New Customers,1
10792,136,4,3127.2499999999995,2,2,3,223,Potential Loyal Customers,1
10793,177,1,28.989999999999998,2,1,1,211,New Customers,1
10794,338,3,583.97000000000003,3,2,2,322,Potential Loyal Customers,1
10795,272,3,69.969999999999999,3,2,1,321,New Customers,1
10796,253,3,64.969999999999999,3,2,1,321,New Customers,1
10797,120,3,563.76999999999998,2,2,2,222,Potential Loyal Customers,1
10798,293,3,64.969999999999999,3,2,1,321,New Customers,1
10799,250,4,567.75999999999999,3,2,2,322,Potential Loyal Customers,1
10800,55,1,21.98,1,1,1,111,Lost Customers,1
10801,238,1,21.489999999999998,3,1,1,311,New Customers,1
10802,313,4,100.27,3,2,2,322,Potential Loyal Customers,1
10803,101,3,23.969999999999999,1,2,1,121,Lost Customers,1
10804,223,3,69.969999999999999,2,2,1,221,New Customers,1
10805,283,1,24.989999999999998,3,1,1,311,New Customers,1
10806,31,5,184.25999999999999,1,3,2,132,Almost Lost Customers,1
10807,163,3,68.969999999999999,2,2,1,221,New Customers,1
10808,86,1,9.9900000000000002,1,1,1,111,Lost Customers,1
10809,237,3,6029.5699999999997,3,2,3,323,Potential Loyal Customers,1
10810,82,6,6658.5799999999999,1,3,3,133,Almost Lost Customers,1
10811,88,2,603.49000000000001,1,1,2,112,Lost Customers,1
10812,59,2,78.97999999999999,1,1,2,112,Lost Customers,1
10813,140,3,4598.8299999999999,2,2,3,223,Potential Loyal Customers,1
10814,287,4,6110.5999999999995,3,2,3,323,Potential Loyal Customers,1
10815,50,7,4346.4182000000001,1,3,3,133,Almost Lost Customers,1
10816,35,3,102.49000000000001,1,2,2,122,Almost Lost Customers,1
10817,219,2,5873.2600000000002,2,1,3,213,New Customers,1
10818,250,2,2478.3399999999997,3,1,3,313,Big Spenders,0
10819,207,4,100.46000000000001,2,2,2,222,Potential Loyal Customers,1
10820,211,7,8128.5099999999993,2,3,3,233,Potential Loyal Customers,1
10821,73,3,64.469999999999999,1,2,1,121,Lost Customers,1
10822,56,1,120,1,1,2,112,Lost Customers,1
10823,211,4,118.96000000000001,2,2,2,222,Potential Loyal Customers,1
10824,71,3,5908.25,1,2,3,123,Almost Lost Customers,1
10825,192,5,8135.3299999999999,2,3,3,233,Potential Loyal Customers,1
10826,138,5,6785.1281999999992,2,3,3,233,Potential Loyal Customers,1
10827,31,5,123.45,1,3,2,132,Almost Lost Customers,1
10828,283,2,59.980000000000004,3,1,1,311,New Customers,1
10829,232,3,3826.3996000000002,3,2,3,323,Potential Loyal Customers,1
10830,197,3,2726.4175,2,2,3,223,Potential Loyal Customers,1
10831,127,2,603.49000000000001,2,1,2,212,New Customers,1
10832,121,2,1155.48,2,1,2,212,New Customers,1
10833,124,2,39.990000000000002,2,1,1,211,New Customers,1
10834,293,2,39.980000000000004,3,1,1,311,New Customers,1
10835,41,2,1903.48,1,1,2,112,Lost Customers,1
10836,251,2,32.280000000000001,3,1,1,311,New Customers,1
10837,197,2,1170.48,2,1,2,212,New Customers,1
10838,353,5,3282.8099999999999,3,3,3,333,Best Customers,1
10839,226,2,1174.48,2,1,2,212,New Customers,1
10840,118,2,54.980000000000004,2,1,1,211,New Customers,1
10841,168,2,7.2800000000000002,2,1,1,211,New Customers,1
10842,203,2,39.980000000000004,2,1,1,211,New Customers,1
10843,332,2,24.27,3,1,1,311,New Customers,1
10844,42,6,6819.1181999999999,1,3,3,133,Almost Lost Customers,1
10845,30,3,100.09,1,2,2,122,Almost Lost Customers,1
10846,181,4,3310.4074999999998,2,2,3,223,Potential Loyal Customers,1
10847,38,8,194.91,1,3,2,132,Almost Lost Customers,1
10848,49,3,49.969999999999999,1,2,1,121,Lost Customers,1
10849,242,3,3907.5425,3,2,3,323,Potential Loyal Customers,1
10850,202,5,3385.3974999999996,2,3,3,233,Potential Loyal Customers,1
10851,1043,1,3578.27,3,1,3,313,Big Spenders,0
10852,745,1,2181.5625,3,1,3,313,Big Spenders,0
10853,311,2,29.479999999999997,3,1,1,311,New Customers,1
10854,45,5,3341.8099999999999,1,3,3,133,Almost Lost Customers,1
10855,39,6,138.53999999999999,1,3,2,132,Almost Lost Customers,1
10856,13,2,7.2800000000000002,1,1,1,111,Lost Customers,1
10857,357,2,4144.3400000000001,3,1,3,313,Big Spenders,0
10858,317,6,3071.0124999999998,3,3,3,333,Best Customers,1
10859,119,1,69.989999999999995,2,1,1,211,New Customers,1
10860,150,5,3319.3974999999996,2,3,3,233,Potential Loyal Customers,1
10861,216,5,616.95000000000005,2,3,2,232,Loyal Customers,1
10862,197,4,4203.3199999999997,2,2,3,223,Potential Loyal Customers,1
10863,292,3,38.880000000000003,3,2,1,321,New Customers,1
10864,63,5,5998.6100000000006,1,3,3,133,Almost Lost Customers,1
10865,118,3,71.580000000000013,2,2,1,221,New Customers,1
10866,92,3,140.47,1,2,2,122,Almost Lost Customers,1
10867,209,3,93.47999999999999,2,2,2,222,Potential Loyal Customers,1
10868,4,58,1329.3099999999999,1,3,2,132,Almost Lost Customers,1
10869,186,2,39.980000000000004,2,1,1,211,New Customers,1
10870,262,3,34.469999999999999,3,2,1,321,New Customers,1
10871,342,3,91.580000000000013,3,2,2,322,Potential Loyal Customers,1
10872,233,3,106.96000000000001,3,2,2,322,Potential Loyal Customers,1
10873,268,3,1274.3299999999999,3,2,2,322,Potential Loyal Customers,1
10874,315,6,6799.4495999999999,3,3,3,333,Best Customers,1
10875,169,7,143.94,2,3,2,232,Loyal Customers,1
10876,199,1,4.9900000000000002,2,1,1,211,New Customers,1
10877,96,2,85.480000000000004,1,1,2,112,Lost Customers,1
10878,99,3,64.469999999999999,1,2,1,121,Lost Customers,1
10879,31,6,5177.3981999999996,1,3,3,133,Almost Lost Customers,1
10880,112,2,39.980000000000004,2,1,1,211,New Customers,1
10881,302,5,4419.0581999999995,3,3,3,333,Best Customers,1
10882,313,4,571.72000000000003,3,2,2,322,Potential Loyal Customers,1
10883,252,3,27.77,3,2,1,321,New Customers,1
10884,302,4,173.47,3,2,2,322,Potential Loyal Customers,1
10885,314,3,89.969999999999999,3,2,2,322,Potential Loyal Customers,1
10886,233,3,3297.7174999999997,3,2,3,323,Potential Loyal Customers,1
10887,89,3,115.47,1,2,2,122,Almost Lost Customers,1
10888,102,3,5581.2595999999994,1,2,3,123,Almost Lost Customers,1
10889,85,3,2357.2799999999997,1,2,3,123,Almost Lost Customers,1
10890,117,2,777.34000000000003,2,1,2,212,New Customers,1
10891,21,33,793.55000000000007,1,3,2,132,Almost Lost Customers,1
10892,59,3,45.580000000000005,1,2,1,121,Lost Customers,1
10893,218,2,39.980000000000004,2,1,1,211,New Customers,1
10894,309,1,4.9900000000000002,3,1,1,311,New Customers,1
10895,182,3,69.969999999999999,2,2,1,221,New Customers,1
10896,288,3,75.469999999999999,3,2,2,322,Potential Loyal Customers,1
10897,99,3,556.93000000000006,1,2,2,122,Almost Lost Customers,1
10898,109,3,64.969999999999999,2,2,1,221,New Customers,1
10899,58,6,4312.9081999999989,1,3,3,133,Almost Lost Customers,1
10900,90,6,105.24000000000001,1,3,2,132,Almost Lost Customers,1
10901,297,4,99.469999999999999,3,2,2,322,Potential Loyal Customers,1
10902,325,3,27.77,3,2,1,321,New Customers,1
10903,135,3,2418.0500000000002,2,2,3,223,Potential Loyal Customers,1
10904,110,2,133.49000000000001,2,1,2,212,New Customers,1
10905,921,1,3578.27,3,1,3,313,Big Spenders,0
10906,79,6,6766.6282000000001,1,3,3,133,Almost Lost Customers,1
10907,95,6,6576.7999999999993,1,3,3,133,Almost Lost Customers,1
10908,190,4,99.960000000000008,2,2,2,222,Potential Loyal Customers,1
10909,390,5,4253.8099999999995,3,3,3,333,Best Customers,1
10910,34,3,60.470000000000006,1,2,1,121,Lost Customers,1
10911,2,68,1616.3099999999999,1,3,2,132,Almost Lost Customers,1
10912,497,1,2049.0981999999999,3,1,2,312,New Customers,1
10913,81,2,3226.3400000000001,1,1,3,113,Lost Customers,1
10914,492,1,782.99000000000001,3,1,2,312,New Customers,1
10915,192,2,13.98,2,1,1,211,New Customers,1
10916,179,5,3101.9499999999994,2,3,3,233,Potential Loyal Customers,1
10917,119,3,4399.0781999999999,2,2,3,223,Potential Loyal Customers,1
10918,46,9,7015.5524999999998,1,3,3,133,Almost Lost Customers,1
10919,95,5,4590.3995999999997,1,3,3,133,Almost Lost Customers,1
10920,322,3,15.23,3,2,1,321,New Customers,1
10921,118,2,777.34000000000003,2,1,2,212,New Customers,1
